City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Lerwick,GB,60.1545,-1.1494,50.0,77,100,40.47,overcast clouds
465,Vangaindrano,MG,-23.35,47.6,76.51,77,96,6.33,light rain
466,Kamskiye Polyany,RU,55.4307,51.4171,18.41,86,70,8.72,broken clouds
467,Naze,JP,28.3667,129.4833,67.12,83,100,12.66,overcast clouds
468,Port Moresby,PG,-9.4431,147.1797,85.42,74,40,11.5,scattered clouds
469,Lima,PE,-12.0432,-77.0282,62.85,87,0,10.36,clear sky
470,Honiara,SB,-9.4333,159.95,83.12,77,62,0.81,heavy intensity rain
471,Isla Vista,US,34.4133,-119.861,60.82,48,6,3.69,clear sky
472,Maturin,VE,9.75,-63.1767,75.04,100,90,4.61,overcast clouds
473,Praia Da Vitoria,PT,38.7333,-27.0667,61.05,72,75,18.99,broken clouds
474,Ban Phai,TH,16.06,102.731,89.82,50,20,5.55,few clouds
475,Fez,MA,34.0372,-4.9998,52.05,53,0,3.44,clear sky
476,Cooma,AU,-36.2333,149.1333,56.75,43,3,11.18,clear sky
477,Kuldiga,LV,56.974,21.9572,31.69,79,27,2.77,scattered clouds
478,Ancud,CL,-41.8697,-73.8203,53.06,93,72,6.53,broken clouds
479,Kiunga,PG,-6.1219,141.2906,85.32,75,99,4.16,overcast clouds
480,Purna,IN,19.1833,77.05,78.69,35,0,5.21,clear sky
481,San Felipe,VE,10.3399,-68.7425,71.6,98,98,0.72,overcast clouds
482,Delmas,HT,18.5447,-72.3028,75.92,83,52,3.44,broken clouds
483,Kampen,NL,52.555,5.9111,51.96,95,100,20.96,light rain
484,Cascavel,BR,-24.9558,-53.4553,55.83,77,0,5.82,clear sky
485,Zakamensk,RU,50.3741,103.2863,30.33,52,52,1.97,broken clouds
486,Eureka,US,40.8021,-124.1637,42.19,64,42,3.51,scattered clouds
487,Tingo Maria,PE,-9.2895,-76.0088,66.79,97,100,1.43,overcast clouds
488,Toora-Khem,RU,52.4675,96.11,22.39,82,100,12.41,light snow
489,Husavik,IS,66.0449,-17.3389,45.03,79,100,23.42,overcast clouds
490,Daru,PG,-9.0763,143.2092,85.23,74,93,8.95,overcast clouds
491,Qianan,CN,44.9932,124.0581,38.86,72,62,10.51,broken clouds
492,Constantine,DZ,36.365,6.6147,60.21,72,75,12.66,broken clouds
493,Pringsewu,ID,-5.3582,104.9744,85.75,60,99,2.08,overcast clouds
494,Ratnagiri,IN,16.9833,73.3,86.56,36,0,3.87,clear sky
495,Ayan,RU,56.45,138.1667,15.44,50,3,1.68,clear sky
496,Bolshaya Sosnova,RU,57.6713,54.6029,12.54,79,28,5.61,scattered clouds
497,Vestmanna,FO,62.1564,-7.1664,47.32,87,75,31.07,broken clouds
498,Kenai,US,60.5544,-151.2583,32.14,84,0,5.75,clear sky
499,Nuevo Progreso,MX,23.1667,-97.95,54.46,79,100,4.0,overcast clouds
500,Kostomuksha,RU,64.571,30.5767,28.4,94,73,1.97,broken clouds
501,Bulgan,MN,48.8125,103.5347,31.66,32,61,4.23,broken clouds
502,Lamar,US,33.6668,-95.5836,38.35,75,0,5.75,clear sky
503,Pulaski,US,34.7668,-92.3001,37.09,56,0,8.01,clear sky
504,Altamira,BR,-3.2033,-52.2064,77.94,72,93,1.1,overcast clouds
505,Manggar,ID,-2.8833,108.2667,84.49,70,98,13.0,overcast clouds
506,Huarmey,PE,-10.0681,-78.1522,63.95,89,99,8.34,overcast clouds
507,Mayo,US,38.8876,-76.5119,43.99,59,100,10.36,overcast clouds
508,Kohima,IN,25.6667,94.1167,65.17,43,0,3.67,clear sky
509,Dukat,RU,62.55,155.55,-26.34,96,30,3.09,scattered clouds
510,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,71.89,84,7,4.41,clear sky
511,Carutapera,BR,-1.195,-46.02,76.37,85,100,4.83,overcast clouds
512,Rundu,NA,-17.9333,19.7667,78.85,44,41,4.16,scattered clouds
513,Tual,ID,-5.6667,132.75,83.79,70,100,2.3,overcast clouds
514,Perth,AU,-31.9333,115.8333,67.01,83,75,24.16,light rain
515,Waterloo,CA,43.4668,-80.5164,28.47,96,20,5.75,mist
516,Marsabit,KE,2.3284,37.9899,69.46,64,35,15.46,scattered clouds
517,Navalmoral De La Mata,ES,39.8916,-5.5406,60.96,94,100,12.95,overcast clouds
518,Trairi,BR,-3.2778,-39.2689,78.87,71,59,11.21,broken clouds
519,Poum,NC,-20.2333,164.0167,80.53,78,100,7.09,overcast clouds
520,Rocha,UY,-34.4833,-54.3333,58.59,69,17,6.35,few clouds
521,Vryburg,ZA,-26.9566,24.7284,77.11,17,1,4.09,clear sky
522,Asfi,MA,32.2994,-9.2372,63.32,85,40,1.83,scattered clouds
523,Anloga,GH,5.7947,0.8973,80.47,76,79,8.86,broken clouds
524,Lubango,AO,-14.9172,13.4925,66.72,56,61,2.46,broken clouds
525,Novyy Nekouz,RU,57.9029,38.07,26.2,92,100,4.92,overcast clouds
526,Tuatapere,NZ,-46.1333,167.6833,56.35,92,100,3.98,overcast clouds
527,Hun,LY,29.1268,15.9477,61.09,30,0,5.46,clear sky
528,Kafr Sawm,JO,32.6833,35.8,57.09,67,40,4.07,scattered clouds
529,Clacton-On-Sea,GB,51.7897,1.156,51.03,94,99,4.0,light rain
530,Muskogee,US,35.5834,-95.3336,25.02,80,0,0.94,clear sky
531,Pombas,CV,17.1503,-25.0201,71.38,65,5,5.44,clear sky
532,Moyale,KE,3.5167,39.0584,73.22,57,0,7.78,clear sky
533,Kungurtug,RU,50.5994,97.5228,34.84,45,99,11.32,overcast clouds
534,Pallasovka,RU,50.05,46.8833,36.45,97,100,8.3,light rain
535,Severnyy,RU,50.677,36.5532,28.44,93,100,11.18,heavy snow
536,Wyndham,US,37.6985,-77.6125,40.87,73,52,1.99,broken clouds
537,Harper,LR,4.375,-7.7169,76.55,85,35,4.34,scattered clouds
538,Kamenka,RU,51.3223,42.7678,32.29,99,100,4.47,light snow
539,Lyuban,BY,52.7985,28.0048,26.26,78,22,9.93,few clouds
540,Tinde,TZ,-3.8833,33.2,70.38,73,99,4.74,light rain
541,Usumatlan,GT,14.95,-89.7833,71.02,94,24,3.04,few clouds
542,Komsomolskiy,UZ,40.4272,71.7189,43.52,65,11,2.3,few clouds
543,Oga,IT,46.4631,10.347,30.81,78,79,3.96,broken clouds
544,Rodeo,US,38.033,-122.2669,58.53,46,96,1.01,overcast clouds
545,Riyadh,SA,24.6877,46.7219,69.94,23,92,16.62,overcast clouds
546,Kintampo,GH,8.0563,-1.7306,68.18,54,43,0.76,scattered clouds
547,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,73.18,99,99,0.98,overcast clouds
548,Palmer,US,42.1584,-72.3287,36.55,83,93,4.63,overcast clouds
549,Tatarskaya Pishlya,RU,54.0608,44.8998,26.31,89,100,12.46,overcast clouds
550,Visnes,NO,59.3556,5.2242,45.21,45,0,17.27,clear sky
551,Chernyshevskiy,RU,63.0128,112.4714,-1.61,89,97,2.44,overcast clouds
552,Iquitos,PE,-3.7481,-73.2472,71.64,94,0,1.14,clear sky
553,Lumeje,AO,-11.55,20.7833,66.83,89,99,3.71,overcast clouds
554,Charters Towers,AU,-20.1,146.2667,93.61,15,67,11.14,broken clouds
555,Manaus,BR,-3.1019,-60.025,79.3,100,0,2.3,clear sky
556,Sakakah,SA,29.9697,40.2064,62.17,55,100,7.43,light rain
557,Sungairaya,ID,0.7,108.9,87.48,61,73,8.01,broken clouds
558,Mujiayingzi,CN,42.1167,118.7833,43.47,57,2,5.46,clear sky
559,Kiruna,SE,67.8557,20.2251,11.32,67,0,9.22,clear sky
560,Miranda,CO,3.2499,-76.2281,66.33,95,100,2.13,overcast clouds
561,Russell,US,32.3502,-85.1999,43.2,62,100,6.24,overcast clouds
562,Ostrovnoy,RU,68.0531,39.5131,32.68,92,95,18.63,overcast clouds
563,Hami,CN,42.8,93.45,45.19,32,100,8.48,overcast clouds
564,Sinjai,ID,-5.1241,120.253,83.41,76,100,4.07,overcast clouds
565,Anguillara Sabazia,IT,42.0875,12.2767,56.37,99,52,3.89,broken clouds
566,Uyuni,BO,-20.4597,-66.825,47.66,47,26,5.01,scattered clouds
567,Tarakan,ID,3.3,117.6333,85.5,70,40,4.61,scattered clouds
568,Beni Suef,EG,29.0731,31.0979,64.38,53,21,2.06,few clouds
569,Dhidhdhoo,MV,6.8833,73.1,81.9,73,36,7.65,scattered clouds
570,Gawler,AU,-34.6,138.7333,75.09,44,0,8.25,clear sky
571,Bathurst,AU,-33.4166,149.5806,62.96,43,6,1.01,clear sky
572,Arman,RU,59.7,150.1667,5.02,87,100,9.06,overcast clouds
573,Pasni,PK,25.2631,63.471,83.64,35,4,8.84,clear sky
574,Rantauprapat,ID,2.1,99.8333,86.59,68,100,1.1,overcast clouds
575,Tete,MZ,-16.1564,33.5867,80.69,65,20,8.05,few clouds
576,Juneau,US,58.3019,-134.4197,38.21,100,75,0.0,mist
577,Kokoda,PG,-8.8785,147.7407,82.6,84,97,3.06,overcast clouds
578,Namwala,ZM,-15.7504,26.4384,78.28,55,0,2.04,clear sky
579,Bafoulabe,ML,13.8065,-10.8321,76.55,23,79,2.73,broken clouds
580,Bellevue,US,47.6104,-122.2007,43.56,84,24,3.0,few clouds
581,Klyuchi,RU,52.2667,79.1667,23.83,72,100,14.99,overcast clouds
582,Gizo,SB,-8.103,156.8419,84.02,68,43,2.73,scattered clouds
583,Dharchula,IN,29.85,80.5333,67.19,29,0,6.06,clear sky
584,Lake City,US,30.1897,-82.6393,50.63,61,0,11.5,clear sky
585,Bairnsdale,AU,-37.8333,147.6167,64.06,58,34,4.0,scattered clouds
586,Cuiaba,BR,-15.5961,-56.0967,75.13,69,0,5.75,clear sky
587,Najran,SA,17.4924,44.1277,68.65,22,21,4.36,few clouds
588,Thinadhoo,MV,0.5333,72.9333,81.57,71,79,13.44,broken clouds
589,Springbok,ZA,-29.6643,17.8865,61.12,53,52,1.5,broken clouds
590,Monteagudo,BO,-19.8167,-63.9833,63.3,68,73,1.7,broken clouds
591,Khorixas,NA,-20.3667,14.9667,73.17,33,77,4.9,broken clouds
592,Mindelo,CV,16.8901,-24.9804,72.95,88,20,11.5,few clouds
593,Frontera,MX,26.9333,-101.45,47.32,52,100,3.56,overcast clouds
594,Banyo,CM,6.75,11.8167,68.13,52,88,2.06,overcast clouds
595,Aswan,EG,24.0934,32.907,60.1,41,0,5.75,clear sky
596,Lorengau,PG,-2.0226,147.2712,84.43,62,91,8.57,overcast clouds
597,Santo Antonio Do Leverger,BR,-15.8656,-56.0767,75.58,43,1,2.53,clear sky
598,Nador,MA,35.174,-2.9287,68.25,83,40,5.75,scattered clouds
599,Pietermaritzburg,ZA,-29.6168,30.3928,62.69,88,100,2.93,overcast clouds
600,Araouane,ML,18.9048,-3.5265,67.15,15,100,10.87,overcast clouds
601,Abu Samrah,SY,35.3029,37.1841,58.46,71,100,1.81,overcast clouds
602,Rawson,AR,-43.3002,-65.1023,59.36,53,39,18.48,scattered clouds
603,Warmbad,NA,-28.45,18.7333,66.45,47,8,3.24,clear sky
604,Bustamante,MX,26.5333,-100.5,46.83,62,100,2.59,overcast clouds
605,Esso,RU,55.9333,158.7,3.94,94,11,4.72,few clouds
606,Gallup,US,35.5281,-108.7426,25.84,44,0,0.81,clear sky
607,Qasigiannguit,GL,68.8193,-51.1922,9.16,90,100,3.6,overcast clouds
608,Kitwe,ZM,-12.7961,28.2477,73.02,66,42,3.83,scattered clouds
609,Svetlogorsk,BY,52.6333,29.7333,25.9,77,29,9.24,scattered clouds
610,Nome,US,64.5011,-165.4064,32.16,84,81,17.92,broken clouds
611,Esperantinopolis,BR,-4.8667,-44.7083,75.79,87,99,2.84,overcast clouds
612,Basar,IN,27.9833,94.6667,76.82,32,45,1.16,scattered clouds
613,Bogorodskoye,RU,56.55,37.8833,25.65,92,100,3.04,overcast clouds
614,Flin Flon,CA,54.7682,-101.865,13.73,90,100,14.45,light snow
615,Bendigo,AU,-36.7667,144.2833,63.86,46,94,5.99,overcast clouds
616,Westport,US,41.1415,-73.3579,40.91,71,87,5.99,overcast clouds
617,Doctor Juan Manuel Frutos,PY,-25.3667,-55.8,60.15,78,0,3.8,clear sky
618,Mazyr,BY,52.0495,29.2456,26.91,75,90,10.85,overcast clouds
619,Iquique,CL,-20.2208,-70.1431,64.44,83,42,0.74,scattered clouds
620,Pangoa,PE,-12.1167,-73.0,66.33,99,100,2.73,overcast clouds
621,Florenville,BE,49.6998,5.3074,49.39,88,96,17.81,light rain
622,Olafsvik,IS,64.8945,-23.7142,44.13,77,83,22.62,broken clouds
623,High Level,CA,58.5169,-117.136,-5.69,84,0,0.0,fog
624,San Policarpo,PH,12.1791,125.5072,77.99,91,100,5.1,moderate rain
625,Calama,CL,-22.4667,-68.9333,45.09,33,0,13.8,clear sky
626,Baijiantan,CN,45.6333,85.1833,40.62,30,100,17.13,overcast clouds
627,Fayaoue,NC,-20.65,166.5333,79.66,80,82,9.28,broken clouds
628,Bagdarin,RU,54.4333,113.6,28.78,57,42,3.29,scattered clouds
629,Astana,KZ,51.1801,71.446,21.15,79,75,15.66,broken clouds
630,Millbrook,US,32.4799,-86.3619,43.16,82,0,0.0,clear sky
631,Huambo,AO,-12.7761,15.7392,62.44,84,84,2.57,broken clouds
632,Almaznyy,RU,48.0448,40.045,38.44,96,100,9.35,light rain
633,Vorobyevka,RU,50.6451,40.9245,34.88,97,100,5.41,light snow
634,Brae,GB,60.3964,-1.353,47.43,75,100,37.85,overcast clouds
635,Bharatpur,IN,27.2167,77.4833,76.78,25,0,9.19,clear sky
636,Paamiut,GL,61.994,-49.6678,12.22,76,74,8.39,broken clouds
637,Licheng,CN,23.2955,113.8284,86.32,51,22,2.48,few clouds
638,Gat,IL,31.61,34.7642,65.39,100,27,8.1,scattered clouds
639,Eydhafushi,MV,5.1033,73.0708,81.37,75,83,12.3,broken clouds
640,Cap Malheureux,MU,-19.9842,57.6142,79.47,53,21,10.0,few clouds
641,Ocos,GT,14.5094,-92.1933,79.56,79,86,3.94,overcast clouds
642,Awbari,LY,26.5921,12.7805,58.15,34,0,5.44,clear sky
643,Sur,OM,22.5667,59.5289,81.64,56,6,6.38,clear sky
644,Ilovka,RU,50.7053,38.637,30.15,98,100,11.12,light snow
645,Ponnani,IN,10.767,75.9252,85.32,63,63,1.03,broken clouds
646,Yining,CN,29.0361,114.5636,63.09,75,100,0.51,overcast clouds
647,Sweetwater,US,25.7634,-80.3731,77.0,95,59,7.54,broken clouds
648,Vung Tau,VN,10.346,107.0843,84.2,72,87,15.32,overcast clouds
649,Winchester,GB,51.0651,-1.3187,48.65,89,100,13.8,light rain
650,Mildura,AU,-34.2,142.15,73.08,39,0,8.08,clear sky
651,Dhuburi,IN,26.0333,89.9667,78.4,59,0,6.8,clear sky
652,Elko,US,41.0002,-115.5012,14.23,91,9,1.01,clear sky
653,Lebanon,US,36.2081,-86.2911,35.13,64,100,6.91,overcast clouds
654,Tagusao,PH,9.1924,117.8141,85.98,67,100,4.07,overcast clouds
655,Sistranda,NO,63.7256,8.834,42.76,55,4,11.27,clear sky
656,Voh,NC,-20.9667,164.7,81.12,73,100,4.34,overcast clouds
657,Washington,US,47.5001,-120.5015,30.18,78,78,2.8,broken clouds
658,Bam,IR,29.106,58.357,71.46,25,15,2.24,few clouds
659,Yagodnoye,RU,62.55,149.6667,-28.07,100,72,2.68,broken clouds
660,Casas Grandes,MX,30.3667,-107.95,38.44,54,7,5.91,clear sky
661,Preobrazheniye,RU,42.9019,133.9064,43.05,65,47,7.99,scattered clouds
662,Vouliagmeni,GR,37.8167,23.7833,65.52,78,20,6.91,few clouds
663,Elk,PL,53.8282,22.3647,26.67,83,34,9.35,scattered clouds
664,Mahanoro,MG,-19.9,48.8,79.39,72,73,10.04,broken clouds
665,Port Keats,AU,-14.25,129.55,86.41,60,74,3.67,broken clouds
666,Azare,NG,11.6765,10.1948,65.37,29,0,6.33,clear sky
667,Parangan,PH,5.0839,119.9383,83.34,71,96,4.16,overcast clouds
668,Leh,IN,34.1667,77.5833,22.21,62,90,1.36,overcast clouds
669,Morros,BR,-9.4467,-46.3003,69.58,92,96,2.73,overcast clouds
670,Rairangpur,IN,22.2676,86.1751,79.25,39,0,5.88,clear sky
671,Xuchang,CN,34.0167,113.8167,66.06,32,0,6.55,clear sky
672,Surt,LY,31.2089,16.5887,65.25,39,0,16.8,clear sky
673,Dicabisagan,PH,17.0818,122.4157,79.3,86,99,6.87,light rain
674,Chimore,BO,-16.9833,-65.1333,76.89,63,54,1.86,broken clouds
675,Hannibal,US,39.7084,-91.3585,29.32,69,100,6.91,overcast clouds
676,Vannes,FR,47.8333,-2.5,50.61,83,48,16.69,scattered clouds
677,Narrabri,AU,-30.3167,149.7833,73.53,34,1,1.01,clear sky
678,Purpe,RU,64.4803,76.6897,4.24,95,100,14.61,light snow
679,College,US,64.8569,-147.8028,2.07,87,39,3.76,scattered clouds
680,Molepolole,BW,-24.4066,25.4951,81.88,29,0,8.66,clear sky
681,Gamboula,CF,4.1178,15.1393,69.51,83,97,2.19,overcast clouds
682,Umm Lajj,SA,25.0213,37.2685,75.78,52,100,10.85,overcast clouds
683,Vila Do Maio,CV,15.1333,-23.2167,77.4,72,55,8.81,broken clouds
684,Manhattan,US,40.7834,-73.9662,40.62,67,85,17.0,overcast clouds
685,Shenzhen,CN,22.5455,114.0683,81.14,70,47,5.12,scattered clouds
686,Holoby,UA,51.0865,25.0077,32.05,84,100,13.47,overcast clouds
687,Requena,ES,39.4883,-1.1004,59.52,84,98,25.97,overcast clouds
688,Half Moon Bay,US,37.4636,-122.4286,59.02,50,0,8.05,clear sky
689,Galesong,ID,-5.3166,119.3661,87.82,67,100,5.66,overcast clouds
690,Sume,BR,-7.6717,-36.88,70.86,74,6,8.86,clear sky
691,Santa Cruz,BO,-17.8,-63.1667,72.5,59,38,3.36,scattered clouds
692,Coracora,PE,-15.0333,-73.7833,55.11,49,100,4.94,overcast clouds
693,Halifax,CA,44.6453,-63.5724,53.69,95,100,18.41,overcast clouds
694,Colares,PT,38.7992,-9.4469,66.76,96,98,18.01,overcast clouds
695,Egersund,NO,58.4513,5.9997,43.38,79,100,30.71,overcast clouds
696,Garmsar,IR,35.2182,52.3409,58.55,40,75,4.12,broken clouds
697,Jeremie,HT,18.65,-74.1167,78.28,84,17,3.58,few clouds
